Fecha	T.ida	T.vuelta
20240113	20031	20040
20240113	20040	20141
20240113	20141	20136
20240113	20136	20061
20240113	20061	20062
20240113	20062	20071
20240113	20071	20078
20240113	20078	20169
20240113	20169	
20240113	20004	20007
20240113	20007	20020
20240113	20020	20123
20240113	20123	20122
20240113	20122	20029
20240113	20029	20034
20240113	20034	35937
20240113	35937	20132
20240113	20132	
20240113	20100	20117
20240113	20117	20116
20240113	20116	20025
20240113	20025	20030
20240113	20030	20129
20240113	20129	20128
20240113	20128	20051
20240113	20051	20050
20240113	20050	20151
20240113	20151	20140
20240113	20140	20069
20240113	20069	
20240113	35916	20119
20240113	20119	20120
20240113	20120	20027
20240113	20027	20032
20240113	20032	20131
20240113	20131	20130
20240113	20130	20143
20240113	20143	20056
20240113	20056	20157
20240113	20157	20144
20240113	20144	20075
20240113	20075	20082
20240113	20082	20087
20240113	20087	
20240113	39196	20203
20240113	20203	20408
20240113	20408	20413
20240113	20413	20422
20240113	20422	20427
20240113	20427	20436
20240113	20436	20441
20240113	20441	20450
20240113	20450	20455
20240113	20455	20464
20240113	20464	20469
20240113	20469	20478
20240113	20478	20483
20240113	20483	20492
20240113	20492	20497
20240113	20497	20506
20240113	20506	
20240113	37048	20805
20240113	20805	20808
20240113	20808	20821
20240113	20821	20824
20240113	20824	20837
20240113	20837	20840
20240113	20840	20853
20240113	20853	20856
20240113	20856	20869
20240113	20869	20872
20240113	20872	20885
20240113	20885	20888
20240113	20888	20901
20240113	20901	20904
20240113	20904	
20240113	20807	20810
20240113	20810	20823
20240113	20823	20826
20240113	20826	20839
20240113	20839	20842
20240113	20842	20855
20240113	20855	20858
20240113	20858	20871
20240113	20871	20706
20240113	20706	20887
20240113	20887	20890
20240113	20890	20903
20240113	20903	20906
20240113	20906	
20240113	20811	20814
20240113	20814	20827
20240113	20827	20830
20240113	20830	20843
20240113	20843	20846
20240113	20846	20859
20240113	20859	20862
20240113	20862	20875
20240113	20875	20878
20240113	20878	20891
20240113	20891	20894
20240113	20894	20907
20240113	20907	20752
20240113	20752	
20240113	39196	20403
20240113	20403	20412
20240113	20412	20417
20240113	20417	20426
20240113	20426	20431
20240113	20431	20440
20240113	20440	20445
20240113	20445	20454
20240113	20454	20459
20240113	20459	20468
20240113	20468	20473
20240113	20473	20482
20240113	20482	20487
20240113	20487	20496
20240113	20496	20501
20240113	20501	20510
20240113	20510	
20240113	20202	20405
20240113	20405	20414
20240113	20414	20419
20240113	20419	20428
20240113	20428	20433
20240113	20433	20442
20240113	20442	20447
20240113	20447	20456
20240113	20456	20461
20240113	20461	20470
20240113	20470	20475
20240113	20475	20484
20240113	20484	20489
20240113	20489	20498
20240113	20498	20503
20240113	20503	20512
20240113	20512	
20240113	20400	20809
20240113	20809	20812
20240113	20812	20825
20240113	20825	20828
20240113	20828	20841
20240113	20841	20844
20240113	20844	20857
20240113	20857	20860
20240113	20860	20873
20240113	20873	20876
20240113	20876	20889
20240113	20889	20730
20240113	20730	20905
20240113	20905	20908
20240113	20908	
20240113	20404	20409
20240113	20409	20418
20240113	20418	20423
20240113	20423	20432
20240113	20432	20437
20240113	20437	20446
20240113	20446	20451
20240113	20451	20460
20240113	20460	20465
20240113	20465	20474
20240113	20474	20479
20240113	20479	20488
20240113	20488	20493
20240113	20493	20502
20240113	20502	20909
20240113	20909	
20240113	20201	20406
20240113	20406	20411
20240113	20411	20420
20240113	20420	20425
20240113	20425	20434
20240113	20434	20439
20240113	20439	20448
20240113	20448	20453
20240113	20453	20462
20240113	20462	20467
20240113	20467	20476
20240113	20476	20481
20240113	20481	20490
20240113	20490	20495
20240113	20495	20504
20240113	20504	
20240113	20801	20804
20240113	20804	20817
20240113	20817	20820
20240113	20820	20833
20240113	20833	20836
20240113	20836	20849
20240113	20849	20852
20240113	20852	20865
20240113	20865	20868
20240113	20868	20881
20240113	20881	20884
20240113	20884	20897
20240113	20897	20900
20240113	20900	20507
20240113	20507	
20240113	20401	20410
20240113	20410	20415
20240113	20415	20424
20240113	20424	20429
20240113	20429	20438
20240113	20438	20443
20240113	20443	20452
20240113	20452	20457
20240113	20457	20466
20240113	20466	20471
20240113	20471	20480
20240113	20480	20485
20240113	20485	20494
20240113	20494	20499
20240113	20499	20508
20240113	20508	
20240113	20601	20802
20240113	20802	20815
20240113	20815	20818
20240113	20818	20831
20240113	20831	20834
20240113	20834	20847
20240113	20847	20850
20240113	20850	20863
20240113	20863	20866
20240113	20866	20879
20240113	20879	20882
20240113	20882	20895
20240113	20895	20898
20240113	20898	
20240113	20402	20407
20240113	20407	20416
20240113	20416	20421
20240113	20421	20430
20240113	20430	20435
20240113	20435	20444
20240113	20444	20449
20240113	20449	20458
20240113	20458	20463
20240113	20463	20472
20240113	20472	20315
20240113	20315	20486
20240113	20486	20491
20240113	20491	20500
20240113	20500	20505
20240113	20505	20200
20240113	20200	
20240113	20803	20806
20240113	20806	20819
20240113	20819	20822
20240113	20822	20835
20240113	20835	20838
20240113	20838	20851
20240113	20851	20854
20240113	20854	20867
20240113	20867	20870
20240113	20870	20883
20240113	20883	20722
20240113	20722	20899
20240113	20899	20902
20240113	20902	20509
20240113	20509	
20240113	20800	20813
20240113	20813	20816
20240113	20816	20829
20240113	20829	20832
20240113	20832	20845
20240113	20845	20848
20240113	20848	20861
20240113	20861	20864
20240113	20864	20877
20240113	20877	20714
20240113	20714	20893
20240113	20893	20896
20240113	20896	
20240113	49501	19501
20240113	19501	19508
20240113	19508	19529
20240113	19529	27344
20240113	27344	27361
20240113	27361	19618
20240113	19618	19649
20240113	19649	27428
20240113	27428	27421
20240113	27421	19684
20240113	19684	19737
20240113	19737	27504
20240113	27504	27491
20240113	27491	19762
20240113	19762	19809
20240113	19809	27558
20240113	27558	27553
20240113	27553	19828
20240113	19828	19857
20240113	19857	
20240113	49501	19501
20240113	19501	19508
20240113	19508	19529
20240113	19529	27344
20240113	27344	27361
20240113	27361	19618
20240113	19618	19649
20240113	19649	27428
20240113	27428	27421
20240113	27421	19684
20240113	19684	19737
20240113	19737	27504
20240113	27504	27491
20240113	27491	19762
20240113	19762	19809
20240113	19809	27558
20240113	27558	27553
20240113	27553	19828
20240113	19828	19857
20240113	19857	
20240113	19500	49500
20240113	49500	47115
20240113	47115	37109
20240113	37109	19504
20240113	19504	49504
20240113	49504	49523
20240113	49523	19523
20240113	19523	19556
20240113	19556	19613
20240113	19613	27400
20240113	27400	27393
20240113	27393	19642
20240113	19642	19673
20240113	19673	27462
20240113	27462	27459
20240113	27459	19726
20240113	19726	19767
20240113	19767	27524
20240113	27524	35439
20240113	35439	19800
20240113	19800	19839
20240113	19839	19826
20240113	19826	49826
20240113	49826	
20240113	19500	49500
20240113	49500	47115
20240113	47115	37109
20240113	37109	19504
20240113	19504	49504
20240113	49504	49523
20240113	49523	19523
20240113	19523	19556
20240113	19556	19613
20240113	19613	27400
20240113	27400	27393
20240113	27393	19642
20240113	19642	19673
20240113	19673	27462
20240113	27462	27459
20240113	27459	19726
20240113	19726	19767
20240113	19767	27524
20240113	27524	35439
20240113	35439	19800
20240113	19800	19839
20240113	19839	19826
20240113	19826	49826
20240113	49826	
20240113	49507	19507
20240113	19507	19534
20240113	19534	19587
20240113	19587	27390
20240113	27390	27385
20240113	27385	19634
20240113	19634	19665
20240113	19665	27446
20240113	27446	27443
20240113	27443	19718
20240113	19718	19759
20240113	19759	27516
20240113	27516	27509
20240113	27509	19788
20240113	19788	19833
20240113	19833	19820
20240113	19820	49820
20240113	49820	49851
20240113	49851	19851
20240113	19851	
20240113	49507	19507
20240113	19507	19534
20240113	19534	19587
20240113	19587	27390
20240113	27390	27385
20240113	27385	19634
20240113	19634	19665
20240113	19665	27446
20240113	27446	27443
20240113	27443	19718
20240113	19718	19759
20240113	19759	27516
20240113	27516	27509
20240113	27509	19788
20240113	19788	19833
20240113	19833	19820
20240113	19820	49820
20240113	49820	49851
20240113	49851	19851
20240113	19851	
20240113	19511	19540
20240113	19540	19595
20240113	19595	19606
20240113	19606	19641
20240113	19641	27420
20240113	27420	27413
20240113	27413	19666
20240113	19666	19715
20240113	19715	27494
20240113	27494	27481
20240113	27481	19752
20240113	19752	19797
20240113	19797	27548
20240113	27548	27549
20240113	27549	19822
20240113	19822	49822
20240113	49822	
20240113	19511	19540
20240113	19540	19595
20240113	19595	19606
20240113	19606	19641
20240113	19641	27420
20240113	27420	27413
20240113	27413	19666
20240113	19666	19715
20240113	19715	27494
20240113	27494	27481
20240113	27481	19752
20240113	19752	19797
20240113	19797	27548
20240113	27548	27549
20240113	27549	19822
20240113	19822	49822
20240113	49822	
20240113	49517	19517
20240113	19517	19546
20240113	19546	19601
20240113	19601	27396
20240113	27396	27389
20240113	27389	19638
20240113	19638	19669
20240113	19669	27454
20240113	27454	27451
20240113	27451	19722
20240113	19722	19763
20240113	19763	27520
20240113	27520	27517
20240113	27517	19794
20240113	19794	19837
20240113	19837	19824
20240113	19824	49824
20240113	49824	49853
20240113	49853	19853
20240113	19853	
20240113	49517	19517
20240113	19517	19546
20240113	19546	19601
20240113	19601	27396
20240113	27396	27389
20240113	27389	19638
20240113	19638	19669
20240113	19669	27454
20240113	27454	27451
20240113	27451	19722
20240113	19722	19763
20240113	19763	27520
20240113	27520	27517
20240113	27517	19794
20240113	19794	19837
20240113	19837	19824
20240113	19824	49824
20240113	49824	49853
20240113	49853	19853
20240113	19853	
20240113	19559	27370
20240113	27370	27377
20240113	27377	19626
20240113	19626	19657
20240113	19657	27436
20240113	27436	27429
20240113	27429	19700
20240113	19700	19751
20240113	19751	27508
20240113	27508	27501
20240113	27501	19772
20240113	19772	19819
20240113	19819	19812
20240113	19812	37115
20240113	37115	
20240113	19559	27370
20240113	27370	27377
20240113	27377	19626
20240113	19626	19657
20240113	19657	27436
20240113	27436	27429
20240113	27429	19700
20240113	19700	19751
20240113	19751	27508
20240113	27508	27501
20240113	27501	19772
20240113	19772	19819
20240113	19819	19812
20240113	19812	37115
20240113	37115	
20240113	37106	19581
20240113	19581	19598
20240113	19598	19637
20240113	19637	27416
20240113	27416	27409
20240113	27409	19662
20240113	19662	19709
20240113	19709	27486
20240113	27486	27477
20240113	27477	19746
20240113	19746	19789
20240113	19789	27544
20240113	27544	27545
20240113	27545	19818
20240113	19818	49818
20240113	49818	
20240113	37106	19581
20240113	19581	19598
20240113	19598	19637
20240113	19637	27416
20240113	27416	27409
20240113	27409	19662
20240113	19662	19709
20240113	19709	27486
20240113	27486	27477
20240113	27477	19746
20240113	19746	19789
20240113	19789	27544
20240113	27544	27545
20240113	27545	19818
20240113	19818	49818
20240113	49818	
20240113	19516	49516
20240113	49516	49549
20240113	49549	19549
20240113	19549	19576
20240113	19576	19629
20240113	19629	27408
20240113	27408	27401
20240113	27401	19650
20240113	19650	19689
20240113	19689	27472
20240113	27472	27471
20240113	27471	19736
20240113	19736	19777
20240113	19777	27536
20240113	27536	27535
20240113	27535	19810
20240113	19810	19845
20240113	19845	19834
20240113	19834	37105
20240113	37105	
20240113	19516	49516
20240113	49516	49549
20240113	49549	19549
20240113	19549	19576
20240113	19576	19629
20240113	19629	27408
20240113	27408	27401
20240113	27401	19650
20240113	19650	19689
20240113	19689	27472
20240113	27472	27471
20240113	27471	19736
20240113	19736	19777
20240113	19777	27536
20240113	27536	27535
20240113	27535	19810
20240113	19810	19845
20240113	19845	19834
20240113	19834	37105
20240113	37105	
20240113	27302	27315
20240113	27315	19588
20240113	19588	19633
20240113	19633	27412
20240113	27412	27405
20240113	27405	19656
20240113	19656	19701
20240113	19701	27482
20240113	27482	27473
20240113	27473	19740
20240113	19740	19783
20240113	19783	27540
20240113	27540	27541
20240113	27541	19814
20240113	19814	19847
20240113	19847	
20240113	27302	27315
20240113	27315	19588
20240113	19588	19633
20240113	19633	27412
20240113	27412	27405
20240113	27405	19656
20240113	19656	19701
20240113	19701	27482
20240113	27482	27473
20240113	27473	19740
20240113	19740	19783
20240113	19783	27540
20240113	27540	27541
20240113	27541	19814
20240113	19814	19847
20240113	19847	
20240113	19528	49528
20240113	49528	49575
20240113	49575	19575
20240113	19575	27378
20240113	27378	27381
20240113	27381	19630
20240113	19630	19661
20240113	19661	27442
20240113	27442	27435
20240113	27435	19710
20240113	19710	19755
20240113	19755	27512
20240113	27512	27505
20240113	27505	19782
20240113	19782	19829
20240113	19829	27566
20240113	27566	27557
20240113	27557	19838
20240113	19838	49838
20240113	49838	47113
20240113	47113	37107
20240113	37107	37102
20240113	37102	47108
20240113	47108	
20240113	19528	49528
20240113	49528	49575
20240113	49575	19575
20240113	19575	27378
20240113	27378	27381
20240113	27381	19630
20240113	19630	19661
20240113	19661	27442
20240113	27442	27435
20240113	27435	19710
20240113	19710	19755
20240113	19755	27512
20240113	27512	27505
20240113	27505	19782
20240113	19782	19829
20240113	19829	27566
20240113	27566	27557
20240113	27557	19838
20240113	19838	49838
20240113	49838	47113
20240113	47113	37107
20240113	37107	37102
20240113	37102	47108
20240113	47108	
20240113	27330	27347
20240113	27347	19614
20240113	19614	19645
20240113	19645	27424
20240113	27424	27417
20240113	27417	19676
20240113	19676	19729
20240113	19729	27498
20240113	27498	27487
20240113	27487	19758
20240113	19758	19803
20240113	19803	27556
20240113	27556	27551
20240113	27551	
20240113	27330	27347
20240113	27347	19614
20240113	19614	19645
20240113	19645	27424
20240113	27424	27417
20240113	27417	19676
20240113	19676	19729
20240113	19729	27498
20240113	27498	27487
20240113	27487	19758
20240113	19758	19803
20240113	19803	27556
20240113	27556	27551
20240113	27551	
20240113	19566	19623
20240113	19623	27404
20240113	27404	27397
20240113	27397	19646
20240113	19646	19679
20240113	19679	27466
20240113	27466	27467
20240113	27467	19730
20240113	19730	19771
20240113	19771	27530
20240113	27530	27529
20240113	27529	19806
20240113	19806	19841
20240113	19841	
20240113	19566	19623
20240113	19623	27404
20240113	27404	27397
20240113	27397	19646
20240113	19646	19679
20240113	19679	27466
20240113	27466	27467
20240113	27467	19730
20240113	19730	19771
20240113	19771	27530
20240113	27530	27529
20240113	27529	19806
20240113	19806	19841
20240113	19841	
20240113	49539	19539
20240113	19539	27360
20240113	27360	27369
20240113	27369	19622
20240113	19622	19653
20240113	19653	27432
20240113	27432	27423
20240113	27423	19692
20240113	19692	19745
20240113	19745	27506
20240113	27506	27495
20240113	27495	19766
20240113	19766	19815
20240113	19815	27562
20240113	27562	27555
20240113	27555	19832
20240113	19832	37103
20240113	37103	
20240113	49539	19539
20240113	19539	27360
20240113	27360	27369
20240113	27369	19622
20240113	19622	19653
20240113	19653	27432
20240113	27432	27423
20240113	27423	19692
20240113	19692	19745
20240113	19745	27506
20240113	27506	27495
20240113	27495	19766
20240113	19766	19815
20240113	19815	27562
20240113	27562	27555
20240113	27555	19832
20240113	19832	37103
20240113	37103	
20240113	37108	49116
20240113	49116	48501
20240113	48501	48502
20240113	48502	48503
20240113	48503	48504
20240113	48504	48505
20240113	48505	48506
20240113	48506	48507
20240113	48507	48508
20240113	48508	48509
20240113	48509	48510
